title,description,category,brand,condition,price,seller_account_age_days,seller_review_count,seller_rating_average,prior_flagged_listings,active_listing_count,duplicate_photo,urgent_language,off_platform_contact,prohibited_language,brand_mismatch,label,source
Cambridge books new near Mirpur,new Cambridge books available near Mirpur. Inspection welcome before purchase.,books,Cambridge,new,1750,271,28,4.9,1,8,0,0,0,0,0,clean,synthetic_showcase_generator
Logitech gaming new near Mohammadpur,new Logitech gaming available near Mohammadpur. Inspection welcome before purchase.,gaming,Logitech,new,25900,845,24,4.1,1,5,0,0,0,0,0,clean,synthetic_showcase_generator
Apple accessories new near Uttara,new Apple accessories available near Uttara. Inspection welcome before purchase.,accessories,Apple,new,7400,133,12,4.4,0,4,0,0,0,0,0,clean,synthetic_showcase_generator
Apple phone excellent near Badda,excellent Apple phone available near Badda. Inspection welcome before purchase.,phone,Apple,excellent,38650,383,31,4.6,1,4,0,0,0,0,0,clean,synthetic_showcase_generator
Lenovo laptop excellent near Wari,excellent Lenovo laptop available near Wari. Inspection welcome before purchase.,laptop,Lenovo,excellent,54750,898,15,4.6,1,6,0,0,0,0,0,clean,synthetic_showcase_generator
Nikon camera excellent near Dhanmondi,excellent Nikon camera available near Dhanmondi. Inspection welcome before purchase.,camera,Nikon,excellent,40850,803,18,4.9,1,4,0,0,0,0,0,clean,synthetic_showcase_generator
Regal furniture excellent near Banani,excellent Regal furniture available near Banani. Inspection welcome before purchase. Original receipt available.,furniture,Regal,excellent,10650,685,35,4.3,0,8,0,0,0,0,0,clean,synthetic_showcase_generator
Duranta bicycle excellent near Gulshan,excellent Duranta bicycle available near Gulshan. Inspection welcome before purchase.,bicycle,Duranta,excellent,18550,108,10,4.9,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Samsung appliance excellent near Mirpur,excellent Samsung appliance available near Mirpur. Inspection welcome before purchase.,appliance,Samsung,excellent,23350,197,21,4.0,0,4,0,0,0,0,0,clean,synthetic_showcase_generator
Generic fashion excellent near Mohammadpur,excellent Generic fashion available near Mohammadpur. Inspection welcome before purchase.,fashion,Generic,excellent,2750,666,15,4.1,0,7,0,0,0,0,0,clean,synthetic_showcase_generator
Nilkhet books excellent near Uttara,excellent Nilkhet books available near Uttara. Inspection welcome before purchase.,books,Nilkhet,excellent,1300,656,27,4.3,0,7,0,0,0,0,0,clean,synthetic_showcase_generator
Microsoft gaming excellent near Badda,excellent Microsoft gaming available near Badda. Inspection welcome before purchase.,gaming,Microsoft,excellent,24550,502,16,4.3,0,8,0,0,0,0,0,clean,synthetic_showcase_generator
Apple accessories excellent near Wari,excellent Apple accessories available near Wari. Inspection welcome before purchase. Original receipt available.,accessories,Apple,excellent,5600,162,20,4.9,1,3,0,0,0,0,0,clean,synthetic_showcase_generator
Xiaomi phone good near Dhanmondi,good Xiaomi phone available near Dhanmondi. Inspection welcome before purchase.,phone,Xiaomi,good,31400,84,14,4.5,0,7,0,0,0,0,0,clean,synthetic_showcase_generator
HP laptop good near Banani,good HP laptop available near Banani. Inspection welcome before purchase.,laptop,HP,good,45000,131,32,4.2,1,2,0,0,0,0,0,clean,synthetic_showcase_generator
Fujifilm camera good near Gulshan,good Fujifilm camera available near Gulshan. Inspection welcome before purchase. Original receipt available.,camera,Fujifilm,good,36500,260,24,4.4,0,3,0,0,0,0,0,clean,synthetic_showcase_generator
Otobi furniture good near Mirpur,good Otobi furniture available near Mirpur. Inspection welcome before purchase.,furniture,Otobi,good,9650,180,5,4.3,1,7,0,0,0,0,0,clean,synthetic_showcase_generator
Trek bicycle good near Mohammadpur,good Trek bicycle available near Mohammadpur. Inspection welcome before purchase.,bicycle,Trek,good,15500,321,3,4.1,0,3,0,0,0,0,0,clean,synthetic_showcase_generator
Samsung appliance good near Uttara,good Samsung appliance available near Uttara. Inspection welcome before purchase.,appliance,Samsung,good,16100,796,1,4.7,0,6,0,0,0,0,0,clean,synthetic_showcase_generator
Sailor fashion good near Badda,good Sailor fashion available near Badda. Inspection welcome before purchase.,fashion,Sailor,good,2250,32,7,4.3,1,5,0,0,0,0,0,clean,synthetic_showcase_generator
Cambridge books good near Wari,good Cambridge books available near Wari. Inspection welcome before purchase.,books,Cambridge,good,1100,738,12,4.9,0,5,0,0,0,0,0,clean,synthetic_showcase_generator
Sony gaming good near Dhanmondi,good Sony gaming available near Dhanmondi. Inspection welcome before purchase.,gaming,Sony,good,16050,453,18,4.3,0,8,0,0,0,0,0,clean,synthetic_showcase_generator
Generic accessories good near Banani,good Generic accessories available near Banani. Inspection welcome before purchase.,accessories,Generic,good,3700,713,10,4.8,1,5,0,0,0,0,0,clean,synthetic_showcase_generator
Google phone fair near Gulshan,fair Google phone available near Gulshan. Inspection welcome before purchase.,phone,Google,fair,19050,868,31,4.4,1,2,0,0,0,0,0,clean,synthetic_showcase_generator
Apple laptop fair near Mirpur,fair Apple laptop available near Mirpur. Inspection welcome before purchase.,laptop,Apple,fair,31200,91,14,4.5,1,5,0,0,0,0,0,clean,synthetic_showcase_generator
Nikon camera fair near Mohammadpur,fair Nikon camera available near Mohammadpur. Inspection welcome before purchase. Original receipt available.,camera,Nikon,fair,22650,307,13,4.7,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Regal furniture fair near Uttara,fair Regal furniture available near Uttara. Inspection welcome before purchase. Original receipt available.,furniture,Regal,fair,6100,738,4,4.3,1,6,0,0,0,0,0,clean,synthetic_showcase_generator
Phoenix bicycle fair near Badda,fair Phoenix bicycle available near Badda. Inspection welcome before purchase.,bicycle,Phoenix,fair,8600,322,6,4.6,0,1,0,0,0,0,0,clean,synthetic_showcase_generator
Singer appliance fair near Wari,fair Singer appliance available near Wari. Inspection welcome before purchase.,appliance,Singer,fair,8350,250,18,4.8,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Aarong fashion fair near Dhanmondi,fair Aarong fashion available near Dhanmondi. Inspection welcome before purchase.,fashion,Aarong,fair,2200,66,12,4.6,0,1,0,0,0,0,0,clean,synthetic_showcase_generator
Pearson books fair near Banani,fair Pearson books available near Banani. Inspection welcome before purchase.,books,Pearson,fair,900,226,8,4.9,0,4,0,0,0,0,0,clean,synthetic_showcase_generator
Microsoft gaming fair near Gulshan,fair Microsoft gaming available near Gulshan. Inspection welcome before purchase.,gaming,Microsoft,fair,14700,216,14,4.1,1,5,0,0,0,0,0,clean,synthetic_showcase_generator
Generic accessories fair near Mirpur,fair Generic accessories available near Mirpur. Inspection welcome before purchase. Original receipt available.,accessories,Generic,fair,2450,707,25,4.6,0,8,0,0,0,0,0,clean,synthetic_showcase_generator
Xiaomi phone poor near Mohammadpur,poor Xiaomi phone available near Mohammadpur. Inspection welcome before purchase.,phone,Xiaomi,poor,10400,432,29,4.9,1,3,0,0,0,0,0,clean,synthetic_showcase_generator
HP laptop poor near Uttara,poor HP laptop available near Uttara. Inspection welcome before purchase.,laptop,HP,poor,23050,595,12,4.7,0,8,0,0,0,0,0,clean,synthetic_showcase_generator
Nikon camera poor near Badda,poor Nikon camera available near Badda. Inspection welcome before purchase.,camera,Nikon,poor,11550,291,20,5.0,1,2,0,0,0,0,0,clean,synthetic_showcase_generator
Hatil furniture poor near Wari,poor Hatil furniture available near Wari. Inspection welcome before purchase.,furniture,Hatil,poor,3650,140,23,4.8,0,4,0,0,0,0,0,clean,synthetic_showcase_generator
Duranta bicycle poor near Dhanmondi,poor Duranta bicycle available near Dhanmondi. Inspection welcome before purchase. Original receipt available.,bicycle,Duranta,poor,6050,808,27,4.7,0,3,0,0,0,0,0,clean,synthetic_showcase_generator
LG appliance poor near Banani,poor LG appliance available near Banani. Inspection welcome before purchase.,appliance,LG,poor,7200,865,35,4.9,0,1,0,0,0,0,0,clean,synthetic_showcase_generator
Yellow fashion poor near Gulshan,poor Yellow fashion available near Gulshan. Inspection welcome before purchase.,fashion,Yellow,poor,1050,92,10,4.7,0,6,0,0,0,0,0,clean,synthetic_showcase_generator
OReilly books poor near Mirpur,poor OReilly books available near Mirpur. Inspection welcome before purchase.,books,OReilly,poor,400,209,35,5.0,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Nintendo gaming poor near Mohammadpur,poor Nintendo gaming available near Mohammadpur. Inspection welcome before purchase.,gaming,Nintendo,poor,9200,85,28,4.3,0,7,0,0,0,0,0,clean,synthetic_showcase_generator
Baseus accessories poor near Uttara,poor Baseus accessories available near Uttara. Inspection welcome before purchase.,accessories,Baseus,poor,1700,233,24,4.8,1,2,0,0,0,0,0,clean,synthetic_showcase_generator
OnePlus phone new near Badda,new OnePlus phone available near Badda. Inspection welcome before purchase.,phone,OnePlus,new,40750,658,32,4.3,1,6,0,0,0,0,0,clean,synthetic_showcase_generator
Lenovo laptop new near Wari,new Lenovo laptop available near Wari. Inspection welcome before purchase. Original receipt available.,laptop,Lenovo,new,60400,231,23,4.8,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Canon camera new near Dhanmondi,new Canon camera available near Dhanmondi. Inspection welcome before purchase.,camera,Canon,new,45750,547,9,4.8,0,4,0,0,0,0,0,clean,synthetic_showcase_generator
Local furniture new near Banani,new Local furniture available near Banani. Inspection welcome before purchase.,furniture,Local,new,13300,358,15,4.7,0,7,0,0,0,0,0,clean,synthetic_showcase_generator
Giant bicycle new near Gulshan,new Giant bicycle available near Gulshan. Inspection welcome before purchase.,bicycle,Giant,new,18850,868,11,4.6,0,2,0,0,0,0,0,clean,synthetic_showcase_generator
Samsung appliance new near Mirpur,new Samsung appliance available near Mirpur. Inspection welcome before purchase.,appliance,Samsung,new,22800,477,8,4.6,0,1,0,0,0,0,0,clean,synthetic_showcase_generator
Yellow fashion new near Mohammadpur,"no inspection sale. IMO only, pay deposit first before inspection.",fashion,Yellow,new,2400,5,0,2.9,2,8,0,1,1,0,0,fraud,synthetic_showcase_generator
Nilkhet books new near Uttara,"inbox fast sale. outside app only, pay deposit first before inspection.",books,Nilkhet,new,800,2,0,3.3,4,5,0,1,1,0,0,fraud,synthetic_showcase_generator
Logitech gaming new near Badda,"urgent sale. Telegram only, pay deposit first before inspection.",gaming,Logitech,new,6850,3,0,1.5,4,3,0,1,1,0,0,fraud,synthetic_showcase_generator
Baseus accessories new near Wari,"no inspection sale. direct call only, pay deposit first before inspection.",accessories,Baseus,new,2450,3,0,2.5,4,6,0,1,1,0,0,fraud,synthetic_showcase_generator
Xiaomi phone excellent near Dhanmondi,"token money sale. direct call only, pay deposit first before inspection.",phone,Xiaomi,excellent,11450,3,1,1.6,1,11,0,1,1,0,0,fraud,synthetic_showcase_generator
Dell laptop excellent near Banani,"token money sale. outside app only, pay deposit first before inspection.",laptop,Dell,excellent,10100,4,0,0.1,2,10,0,1,1,0,0,fraud,synthetic_showcase_generator
Fujifilm camera excellent near Gulshan,"final price today sale. direct call only, pay deposit first before inspection.",camera,Fujifilm,excellent,11500,0,0,3.4,3,8,0,1,1,0,0,fraud,synthetic_showcase_generator
Local furniture excellent near Mirpur,"inbox fast sale. WhatsApp only, pay deposit first before inspection.",furniture,Local,excellent,1950,0,1,1.6,0,12,0,1,1,0,0,fraud,synthetic_showcase_generator
Trek bicycle excellent near Mohammadpur,"no inspection sale. IMO only, pay deposit first before inspection.",bicycle,Trek,excellent,4100,2,1,2.7,3,11,0,1,1,0,0,fraud,synthetic_showcase_generator
Samsung appliance excellent near Uttara,"no inspection sale. WhatsApp only, pay deposit first before inspection.",appliance,Samsung,excellent,4550,2,0,3.1,0,11,0,1,1,0,0,fraud,synthetic_showcase_generator
Yellow fashion excellent near Badda,"token money sale. direct call only, pay deposit first before inspection.",fashion,Yellow,excellent,1150,0,0,1.9,2,9,0,1,1,0,0,fraud,synthetic_showcase_generator
Cambridge books excellent near Wari,"advance sale. Telegram only, pay deposit first before inspection.",books,Cambridge,excellent,650,0,1,2.3,0,3,0,1,1,0,0,fraud,synthetic_showcase_generator
Microsoft gaming excellent near Dhanmondi,"inbox fast sale. WhatsApp only, pay deposit first before inspection.",gaming,Microsoft,excellent,11600,6,0,1.3,0,9,0,1,1,0,0,fraud,synthetic_showcase_generator
Generic accessories excellent near Banani,"inbox fast sale. direct call only, pay deposit first before inspection.",accessories,Generic,excellent,2500,6,0,0.4,3,8,0,1,1,0,0,fraud,synthetic_showcase_generator
OnePlus phone good near Gulshan,"final price today sale. WhatsApp only, pay deposit first before inspection.",phone,OnePlus,good,17850,2,1,1.1,3,6,0,1,1,0,0,fraud,synthetic_showcase_generator
HP laptop good near Mirpur,"final price today sale. direct call only, pay deposit first before inspection.",laptop,HP,good,10250,2,0,3.7,0,11,0,1,1,0,0,fraud,synthetic_showcase_generator
Nikon camera good near Mohammadpur,"no inspection sale. direct call only, pay deposit first before inspection.",camera,Nikon,good,12300,6,0,3.1,2,7,0,1,1,0,0,fraud,synthetic_showcase_generator
Local furniture good near Uttara,"urgent sale. Telegram only, pay deposit first before inspection.",furniture,Local,good,4200,3,0,1.9,1,10,0,1,1,0,0,fraud,synthetic_showcase_generator
Trek bicycle good near Badda,"bkash only sale. IMO only, pay deposit first before inspection.",bicycle,Trek,good,2400,1,0,1.5,1,12,0,1,1,0,0,fraud,synthetic_showcase_generator
LG appliance good near Wari,"urgent sale. IMO only, pay deposit first before inspection.",appliance,LG,good,7050,1,1,0.2,4,4,0,1,1,0,0,fraud,synthetic_showcase_generator
Sailor fashion good near Dhanmondi,Same photo repost. token money pickup near Dhanmondi.,fashion,Sailor,good,800,6,0,3.1,3,4,1,1,0,0,0,duplicate,synthetic_showcase_generator
OReilly books good near Banani,Same photo repost. token money pickup near Banani.,books,OReilly,good,500,2,1,0.2,3,5,1,1,0,0,0,duplicate,synthetic_showcase_generator
Sony gaming good near Gulshan,Same photo repost. final price today pickup near Gulshan.,gaming,Sony,good,10400,0,0,3.7,3,11,1,1,0,0,0,duplicate,synthetic_showcase_generator
Generic accessories good near Mirpur,Same photo repost. bkash only pickup near Mirpur.,accessories,Generic,good,1950,6,0,0.2,3,12,1,1,0,0,0,duplicate,synthetic_showcase_generator
Apple phone fair near Mohammadpur,Same photo repost. no inspection pickup near Mohammadpur.,phone,Apple,fair,5950,0,1,3.1,4,5,1,1,0,0,0,duplicate,synthetic_showcase_generator
Apple laptop fair near Uttara,Same photo repost. token money pickup near Uttara.,laptop,Apple,fair,12750,5,1,2.8,0,10,1,1,0,0,0,duplicate,synthetic_showcase_generator
Canon camera fair near Badda,Same photo repost. final price today pickup near Badda.,camera,Canon,fair,6200,6,1,0.2,2,10,1,1,0,0,0,duplicate,synthetic_showcase_generator
Hatil furniture fair near Wari,Same photo repost. urgent pickup near Wari.,furniture,Hatil,fair,1850,2,1,0.3,4,9,1,1,0,0,0,duplicate,synthetic_showcase_generator
Duranta bicycle fair near Dhanmondi,Same photo repost. no inspection pickup near Dhanmondi.,bicycle,Duranta,fair,2400,6,1,2.4,3,10,1,1,0,0,0,duplicate,synthetic_showcase_generator
driving license service near Banani,passport available. direct call for direct deal.,appliance,Samsung,fair,3250,5,0,3.7,1,9,0,0,1,1,0,prohibited,synthetic_showcase_generator
sim card service near Gulshan,NID card available. WhatsApp for direct deal.,fashion,Generic,fair,1600,1,1,1.8,3,11,0,0,1,1,0,prohibited,synthetic_showcase_generator
bank account service near Mirpur,bank account available. Telegram for direct deal.,books,OReilly,fair,4600,4,1,0.1,3,6,0,0,1,1,0,prohibited,synthetic_showcase_generator
NID card service near Mohammadpur,sim card available. Telegram for direct deal.,gaming,Logitech,fair,3650,0,0,1.7,2,9,0,0,1,1,0,prohibited,synthetic_showcase_generator
sim card service near Uttara,bank account available. outside app for direct deal.,accessories,Apple,fair,4700,2,0,2.4,2,10,0,0,1,1,0,prohibited,synthetic_showcase_generator
